date,undirvisitala,lidur,value,flokkur_1,flokkur_2,flokkur_3
2012-11-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2012-11-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2012-12-01,045 Rafmagn og hiti,"Vægi, %",0.0321,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2012-12-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2012-12-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-01-01,045 Rafmagn og hiti,"Vægi, %",0.032400000000000005,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-01-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0109,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-01-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-02-01,045 Rafmagn og hiti,"Vægi, %",0.0319,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-02-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-02-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-03-01,045 Rafmagn og hiti,"Vægi, %",0.0318,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-03-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-03-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-04-01,045 Rafmagn og hiti,"Vægi, %",0.0331,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-04-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.002,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-04-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-05-01,045 Rafmagn og hiti,"Vægi, %",0.0331,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-05-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-7.000000000000001e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-05-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-06-01,045 Rafmagn og hiti,"Vægi, %",0.0329,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-06-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-06-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-07-01,045 Rafmagn og hiti,"Vægi, %",0.0333,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-07-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.008100000000000001,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-07-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-08-01,045 Rafmagn og hiti,"Vægi, %",0.0335,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-08-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0098,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-08-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-09-01,045 Rafmagn og hiti,"Vægi, %",0.0334,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-09-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.001,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-09-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-10-01,045 Rafmagn og hiti,"Vægi, %",0.0334,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-10-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-10-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-11-01,045 Rafmagn og hiti,"Vægi, %",0.0333,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-11-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-11-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-12-01,045 Rafmagn og hiti,"Vægi, %",0.0331,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-12-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2013-12-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-01-01,045 Rafmagn og hiti,"Vægi, %",0.0337,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-01-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0091,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-01-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-02-01,045 Rafmagn og hiti,"Vægi, %",0.0336,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-02-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0043,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-02-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-03-01,045 Rafmagn og hiti,"Vægi, %",0.0335,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-03-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-03-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-04-01,045 Rafmagn og hiti,"Vægi, %",0.0327,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-04-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-0.0019,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-04-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",-1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-05-01,045 Rafmagn og hiti,"Vægi, %",0.0327,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-05-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",5e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-05-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-06-01,045 Rafmagn og hiti,"Vægi, %",0.0326,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-06-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-06-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-07-01,045 Rafmagn og hiti,"Vægi, %",0.033,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-07-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0091,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-07-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-08-01,045 Rafmagn og hiti,"Vægi, %",0.032799999999999996,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-08-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-0.0033,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-08-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",-1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-09-01,045 Rafmagn og hiti,"Vægi, %",0.0329,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-09-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0014000000000000002,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-09-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-10-01,045 Rafmagn og hiti,"Vægi, %",0.032799999999999996,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-10-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-10-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-11-01,045 Rafmagn og hiti,"Vægi, %",0.033,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-11-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0012,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-11-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-12-01,045 Rafmagn og hiti,"Vægi, %",0.0329,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-12-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2014-12-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-01-01,045 Rafmagn og hiti,"Vægi, %",0.0339,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-01-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0215,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-01-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",7.000000000000001e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-02-01,045 Rafmagn og hiti,"Vægi, %",0.0337,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-02-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0019,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-02-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-03-01,045 Rafmagn og hiti,"Vægi, %",0.0334,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-03-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-03-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-04-01,045 Rafmagn og hiti,"Vægi, %",0.0335,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-04-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-04-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-05-01,045 Rafmagn og hiti,"Vægi, %",0.0334,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-05-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-05-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-06-01,045 Rafmagn og hiti,"Vægi, %",0.0333,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-06-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-06-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-07-01,045 Rafmagn og hiti,"Vægi, %",0.0336,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-07-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.009300000000000001,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-07-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-08-01,045 Rafmagn og hiti,"Vægi, %",0.0334,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-08-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-08-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-09-01,045 Rafmagn og hiti,"Vægi, %",0.0336,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-09-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-09-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-10-01,045 Rafmagn og hiti,"Vægi, %",0.0335,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-10-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-10-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-11-01,045 Rafmagn og hiti,"Vægi, %",0.0336,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-11-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-11-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-12-01,045 Rafmagn og hiti,"Vægi, %",0.0335,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-12-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2015-12-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-01-01,045 Rafmagn og hiti,"Vægi, %",0.034,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-01-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0074,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-01-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-02-01,045 Rafmagn og hiti,"Vægi, %",0.0338,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-02-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0015,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-02-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-03-01,045 Rafmagn og hiti,"Vægi, %",0.0337,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-03-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",4e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-03-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-04-01,045 Rafmagn og hiti,"Vægi, %",0.036000000000000004,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-04-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-0.0044,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-04-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",-2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-05-01,045 Rafmagn og hiti,"Vægi, %",0.0359,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-05-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-05-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-06-01,045 Rafmagn og hiti,"Vægi, %",0.0359,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-06-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0026,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-06-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-07-01,045 Rafmagn og hiti,"Vægi, %",0.0362,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-07-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0049,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-07-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-08-01,045 Rafmagn og hiti,"Vægi, %",0.0363,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-08-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0069,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-08-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-09-01,045 Rafmagn og hiti,"Vægi, %",0.0362,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-09-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-09-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-10-01,045 Rafmagn og hiti,"Vægi, %",0.0361,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-10-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-10-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-11-01,045 Rafmagn og hiti,"Vægi, %",0.0362,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-11-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-11-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-12-01,045 Rafmagn og hiti,"Vægi, %",0.0362,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-12-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0034000000000000002,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2016-12-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-01-01,045 Rafmagn og hiti,"Vægi, %",0.0368,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-01-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0105,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-01-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",4e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-02-01,045 Rafmagn og hiti,"Vægi, %",0.0366,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-02-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",4e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-02-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-03-01,045 Rafmagn og hiti,"Vægi, %",0.0365,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-03-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-03-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-04-01,045 Rafmagn og hiti,"Vægi, %",0.037000000000000005,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-04-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-04-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-05-01,045 Rafmagn og hiti,"Vægi, %",0.0369,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-05-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",3e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-05-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-06-01,045 Rafmagn og hiti,"Vægi, %",0.0369,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-06-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-06-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-07-01,045 Rafmagn og hiti,"Vægi, %",0.0371,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-07-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0036,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-07-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-08-01,045 Rafmagn og hiti,"Vægi, %",0.0371,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-08-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0034999999999999996,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-08-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-09-01,045 Rafmagn og hiti,"Vægi, %",0.0371,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-09-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-09-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-10-01,045 Rafmagn og hiti,"Vægi, %",0.0369,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-10-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-4e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-10-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",0,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-11-01,045 Rafmagn og hiti,"Vægi, %",0.036699999999999997,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-11-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",-0.0067,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-11-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",-2e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-12-01,045 Rafmagn og hiti,"Vægi, %",0.036699999999999997,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-12-01,045 Rafmagn og hiti,"Mánaðarbreyting, %",0.0019,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2017-12-01,045 Rafmagn og hiti,"Áhrif á vísitölu, %",1e-4,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
2018-01-01,045 Rafmagn og hiti,"Vægi, %",0.0373,"04 Húsnæði, hiti og rafmagn",045 Rafmagn og hiti,Samtals
