date,undirvisitala,lidur,value,flokkur_1,flokkur_2,flokkur_3
2006-03-01,03 Föt og skór,"Mánaðarbreyting, %",0.1693,03 Föt og skór,Samtals,Samtals
2006-03-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0072,03 Föt og skór,Samtals,Samtals
2006-04-01,03 Föt og skór,"Vægi, %",0.0483,03 Föt og skór,Samtals,Samtals
2006-04-01,03 Föt og skór,"Mánaðarbreyting, %",0.0302,03 Föt og skór,Samtals,Samtals
2006-04-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0014000000000000002,03 Föt og skór,Samtals,Samtals
2006-05-01,03 Föt og skór,"Vægi, %",0.0479,03 Föt og skór,Samtals,Samtals
2006-05-01,03 Föt og skór,"Mánaðarbreyting, %",0.0058,03 Föt og skór,Samtals,Samtals
2006-05-01,03 Föt og skór,"Áhrif á vísitölu, %",3e-4,03 Föt og skór,Samtals,Samtals
2006-06-01,03 Föt og skór,"Vægi, %",0.0482,03 Föt og skór,Samtals,Samtals
2006-06-01,03 Föt og skór,"Mánaðarbreyting, %",0.018500000000000003,03 Föt og skór,Samtals,Samtals
2006-06-01,03 Föt og skór,"Áhrif á vísitölu, %",9e-4,03 Föt og skór,Samtals,Samtals
2006-07-01,03 Föt og skór,"Vægi, %",0.0434,03 Föt og skór,Samtals,Samtals
2006-07-01,03 Föt og skór,"Mánaðarbreyting, %",-0.096,03 Föt og skór,Samtals,Samtals
2006-07-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0046,03 Föt og skór,Samtals,Samtals
2006-08-01,03 Föt og skór,"Vægi, %",0.0418,03 Föt og skór,Samtals,Samtals
2006-08-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0336,03 Föt og skór,Samtals,Samtals
2006-08-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0015,03 Föt og skór,Samtals,Samtals
2006-09-01,03 Föt og skór,"Vægi, %",0.0464,03 Föt og skór,Samtals,Samtals
2006-09-01,03 Föt og skór,"Mánaðarbreyting, %",0.1165,03 Föt og skór,Samtals,Samtals
2006-09-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0049,03 Föt og skór,Samtals,Samtals
2006-10-01,03 Föt og skór,"Vægi, %",0.0479,03 Föt og skór,Samtals,Samtals
2006-10-01,03 Föt og skór,"Mánaðarbreyting, %",0.034300000000000004,03 Föt og skór,Samtals,Samtals
2006-10-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0016,03 Föt og skór,Samtals,Samtals
2006-11-01,03 Föt og skór,"Vægi, %",0.0481,03 Föt og skór,Samtals,Samtals
2006-11-01,03 Föt og skór,"Mánaðarbreyting, %",0.0049,03 Föt og skór,Samtals,Samtals
2006-11-01,03 Föt og skór,"Áhrif á vísitölu, %",2e-4,03 Föt og skór,Samtals,Samtals
2006-12-01,03 Föt og skór,"Vægi, %",0.04769999999999999,03 Föt og skór,Samtals,Samtals
2006-12-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0077,03 Föt og skór,Samtals,Samtals
2006-12-01,03 Föt og skór,"Áhrif á vísitölu, %",-4e-4,03 Föt og skór,Samtals,Samtals
2007-01-01,03 Föt og skór,"Vægi, %",0.04190000000000001,03 Föt og skór,Samtals,Samtals
2007-01-01,03 Föt og skór,"Mánaðarbreyting, %",-0.1208,03 Föt og skór,Samtals,Samtals
2007-01-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0058,03 Föt og skór,Samtals,Samtals
2007-02-01,03 Föt og skór,"Vægi, %",0.04,03 Föt og skór,Samtals,Samtals
2007-02-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0409,03 Föt og skór,Samtals,Samtals
2007-02-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0017000000000000001,03 Föt og skór,Samtals,Samtals
2007-03-01,03 Föt og skór,"Vægi, %",0.0451,03 Föt og skór,Samtals,Samtals
2007-03-01,03 Föt og skór,"Mánaðarbreyting, %",0.12269999999999999,03 Föt og skór,Samtals,Samtals
2007-03-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0049,03 Föt og skór,Samtals,Samtals
2007-04-01,03 Föt og skór,"Vægi, %",0.046900000000000004,03 Föt og skór,Samtals,Samtals
2007-04-01,03 Föt og skór,"Mánaðarbreyting, %",0.0546,03 Föt og skór,Samtals,Samtals
2007-04-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0024,03 Föt og skór,Samtals,Samtals
2007-05-01,03 Föt og skór,"Vægi, %",0.0471,03 Föt og skór,Samtals,Samtals
2007-05-01,03 Föt og skór,"Mánaðarbreyting, %",0.0144,03 Föt og skór,Samtals,Samtals
2007-05-01,03 Föt og skór,"Áhrif á vísitölu, %",7.000000000000001e-4,03 Föt og skór,Samtals,Samtals
2007-06-01,03 Föt og skór,"Vægi, %",0.046799999999999994,03 Föt og skór,Samtals,Samtals
2007-06-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0016,03 Föt og skór,Samtals,Samtals
2007-06-01,03 Föt og skór,"Áhrif á vísitölu, %",-1e-4,03 Föt og skór,Samtals,Samtals
2007-07-01,03 Föt og skór,"Vægi, %",0.0424,03 Föt og skór,Samtals,Samtals
2007-07-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0932,03 Föt og skór,Samtals,Samtals
2007-07-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0044,03 Föt og skór,Samtals,Samtals
2007-08-01,03 Föt og skór,"Vægi, %",0.0394,03 Föt og skór,Samtals,Samtals
2007-08-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0684,03 Föt og skór,Samtals,Samtals
2007-08-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0029,03 Föt og skór,Samtals,Samtals
2007-09-01,03 Föt og skór,"Vægi, %",0.044199999999999996,03 Föt og skór,Samtals,Samtals
2007-09-01,03 Föt og skór,"Mánaðarbreyting, %",0.13570000000000002,03 Föt og skór,Samtals,Samtals
2007-09-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0054,03 Föt og skór,Samtals,Samtals
2007-10-01,03 Föt og skór,"Vægi, %",0.0455,03 Föt og skór,Samtals,Samtals
2007-10-01,03 Föt og skór,"Mánaðarbreyting, %",0.0346,03 Föt og skór,Samtals,Samtals
2007-10-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0015,03 Föt og skór,Samtals,Samtals
2007-11-01,03 Föt og skór,"Vægi, %",0.0455,03 Föt og skór,Samtals,Samtals
2007-11-01,03 Föt og skór,"Mánaðarbreyting, %",0.005699999999999999,03 Föt og skór,Samtals,Samtals
2007-11-01,03 Föt og skór,"Áhrif á vísitölu, %",3e-4,03 Föt og skór,Samtals,Samtals
2007-12-01,03 Föt og skór,"Vægi, %",0.0454,03 Föt og skór,Samtals,Samtals
2007-12-01,03 Föt og skór,"Mánaðarbreyting, %",0.0048,03 Föt og skór,Samtals,Samtals
2007-12-01,03 Föt og skór,"Áhrif á vísitölu, %",2e-4,03 Föt og skór,Samtals,Samtals
2008-01-01,03 Föt og skór,"Vægi, %",0.038599999999999995,03 Föt og skór,Samtals,Samtals
2008-01-01,03 Föt og skór,"Mánaðarbreyting, %",-0.1474,03 Föt og skór,Samtals,Samtals
2008-01-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0067,03 Föt og skór,Samtals,Samtals
2008-02-01,03 Föt og skór,"Vægi, %",0.0416,03 Föt og skór,Samtals,Samtals
2008-02-01,03 Föt og skór,"Mánaðarbreyting, %",0.09119999999999999,03 Föt og skór,Samtals,Samtals
2008-02-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0034999999999999996,03 Föt og skór,Samtals,Samtals
2008-03-01,03 Föt og skór,"Vægi, %",0.0435,03 Föt og skór,Samtals,Samtals
2008-03-01,03 Föt og skór,"Mánaðarbreyting, %",0.06269999999999999,03 Föt og skór,Samtals,Samtals
2008-03-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0026,03 Föt og skór,Samtals,Samtals
2008-04-01,03 Föt og skór,"Vægi, %",0.0455,03 Föt og skór,Samtals,Samtals
2008-04-01,03 Föt og skór,"Mánaðarbreyting, %",0.039599999999999996,03 Föt og skór,Samtals,Samtals
2008-04-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0018,03 Föt og skór,Samtals,Samtals
2008-05-01,03 Föt og skór,"Vægi, %",0.046,03 Föt og skór,Samtals,Samtals
2008-05-01,03 Föt og skór,"Mánaðarbreyting, %",0.0245,03 Föt og skór,Samtals,Samtals
2008-05-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0011,03 Föt og skór,Samtals,Samtals
2008-06-01,03 Föt og skór,"Vægi, %",0.046,03 Föt og skór,Samtals,Samtals
2008-06-01,03 Föt og skór,"Mánaðarbreyting, %",0.0089,03 Föt og skór,Samtals,Samtals
2008-06-01,03 Föt og skór,"Áhrif á vísitölu, %",4e-4,03 Föt og skór,Samtals,Samtals
2008-07-01,03 Föt og skór,"Vægi, %",0.0403,03 Föt og skór,Samtals,Samtals
2008-07-01,03 Föt og skór,"Mánaðarbreyting, %",-0.1158,03 Föt og skór,Samtals,Samtals
2008-07-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0053,03 Föt og skór,Samtals,Samtals
2008-08-01,03 Föt og skór,"Vægi, %",0.0418,03 Föt og skór,Samtals,Samtals
2008-08-01,03 Föt og skór,"Mánaðarbreyting, %",0.046799999999999994,03 Föt og skór,Samtals,Samtals
2008-08-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0019,03 Föt og skór,Samtals,Samtals
2008-09-01,03 Föt og skór,"Vægi, %",0.0461,03 Föt og skór,Samtals,Samtals
2008-09-01,03 Föt og skór,"Mánaðarbreyting, %",0.1118,03 Föt og skór,Samtals,Samtals
2008-09-01,03 Föt og skór,"Áhrif á vísitölu, %",0.004699999999999999,03 Föt og skór,Samtals,Samtals
2008-10-01,03 Föt og skór,"Vægi, %",0.0473,03 Föt og skór,Samtals,Samtals
2008-10-01,03 Föt og skór,"Mánaðarbreyting, %",0.048499999999999995,03 Föt og skór,Samtals,Samtals
2008-10-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0022,03 Föt og skór,Samtals,Samtals
2008-11-01,03 Föt og skór,"Vægi, %",0.0479,03 Föt og skór,Samtals,Samtals
2008-11-01,03 Föt og skór,"Mánaðarbreyting, %",0.0302,03 Föt og skór,Samtals,Samtals
2008-11-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0014000000000000002,03 Föt og skór,Samtals,Samtals
2008-12-01,03 Föt og skór,"Vægi, %",0.0484,03 Föt og skór,Samtals,Samtals
2008-12-01,03 Föt og skór,"Mánaðarbreyting, %",0.0275,03 Föt og skór,Samtals,Samtals
2008-12-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0013,03 Föt og skór,Samtals,Samtals
2009-01-01,03 Föt og skór,"Vægi, %",0.044199999999999996,03 Föt og skór,Samtals,Samtals
2009-01-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0821,03 Föt og skór,Samtals,Samtals
2009-01-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.004,03 Föt og skór,Samtals,Samtals
2009-02-01,03 Föt og skór,"Vægi, %",0.046799999999999994,03 Föt og skór,Samtals,Samtals
2009-02-01,03 Föt og skór,"Mánaðarbreyting, %",0.0634,03 Föt og skór,Samtals,Samtals
2009-02-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0028000000000000004,03 Föt og skór,Samtals,Samtals
2009-03-01,03 Föt og skór,"Vægi, %",0.0496,03 Föt og skór,Samtals,Samtals
2009-03-01,03 Föt og skór,"Mánaðarbreyting, %",0.0546,03 Föt og skór,Samtals,Samtals
2009-03-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0026,03 Föt og skór,Samtals,Samtals
2009-04-01,03 Föt og skór,"Vægi, %",0.059699999999999996,03 Föt og skór,Samtals,Samtals
2009-04-01,03 Föt og skór,"Mánaðarbreyting, %",0.0322,03 Föt og skór,Samtals,Samtals
2009-04-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0019,03 Föt og skór,Samtals,Samtals
2009-05-01,03 Föt og skór,"Vægi, %",0.059500000000000004,03 Föt og skór,Samtals,Samtals
2009-05-01,03 Föt og skór,"Mánaðarbreyting, %",0.006999999999999999,03 Föt og skór,Samtals,Samtals
2009-05-01,03 Föt og skór,"Áhrif á vísitölu, %",4e-4,03 Föt og skór,Samtals,Samtals
2009-06-01,03 Föt og skór,"Vægi, %",0.058600000000000006,03 Föt og skór,Samtals,Samtals
2009-06-01,03 Föt og skór,"Mánaðarbreyting, %",-5e-4,03 Föt og skór,Samtals,Samtals
2009-06-01,03 Föt og skór,"Áhrif á vísitölu, %",0,03 Föt og skór,Samtals,Samtals
2009-07-01,03 Föt og skór,"Vægi, %",0.054299999999999994,03 Föt og skór,Samtals,Samtals
2009-07-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0726,03 Föt og skór,Samtals,Samtals
2009-07-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0043,03 Föt og skór,Samtals,Samtals
2009-08-01,03 Föt og skór,"Vægi, %",0.0572,03 Föt og skór,Samtals,Samtals
2009-08-01,03 Föt og skór,"Mánaðarbreyting, %",0.058499999999999996,03 Föt og skór,Samtals,Samtals
2009-08-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0032,03 Föt og skór,Samtals,Samtals
2009-09-01,03 Föt og skór,"Vægi, %",0.0602,03 Föt og skór,Samtals,Samtals
2009-09-01,03 Föt og skór,"Mánaðarbreyting, %",0.062,03 Föt og skór,Samtals,Samtals
2009-09-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0034999999999999996,03 Föt og skór,Samtals,Samtals
2009-10-01,03 Föt og skór,"Vægi, %",0.0605,03 Föt og skór,Samtals,Samtals
2009-10-01,03 Föt og skór,"Mánaðarbreyting, %",0.016399999999999998,03 Föt og skór,Samtals,Samtals
2009-10-01,03 Föt og skór,"Áhrif á vísitölu, %",0.001,03 Föt og skór,Samtals,Samtals
2009-11-01,03 Föt og skór,"Vægi, %",0.0621,03 Föt og skór,Samtals,Samtals
2009-11-01,03 Föt og skór,"Mánaðarbreyting, %",0.0338,03 Föt og skór,Samtals,Samtals
2009-11-01,03 Föt og skór,"Áhrif á vísitölu, %",0.002,03 Föt og skór,Samtals,Samtals
2009-12-01,03 Föt og skór,"Vægi, %",0.06269999999999999,03 Föt og skór,Samtals,Samtals
2009-12-01,03 Föt og skór,"Mánaðarbreyting, %",0.0138,03 Föt og skór,Samtals,Samtals
2009-12-01,03 Föt og skór,"Áhrif á vísitölu, %",9e-4,03 Föt og skór,Samtals,Samtals
2010-01-01,03 Föt og skór,"Vægi, %",0.0565,03 Föt og skór,Samtals,Samtals
2010-01-01,03 Föt og skór,"Mánaðarbreyting, %",-0.10099999999999999,03 Föt og skór,Samtals,Samtals
2010-01-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0063,03 Föt og skór,Samtals,Samtals
2010-02-01,03 Föt og skór,"Vægi, %",0.0581,03 Föt og skór,Samtals,Samtals
2010-02-01,03 Föt og skór,"Mánaðarbreyting, %",0.039,03 Föt og skór,Samtals,Samtals
2010-02-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0022,03 Föt og skór,Samtals,Samtals
2010-03-01,03 Föt og skór,"Vægi, %",0.061900000000000004,03 Föt og skór,Samtals,Samtals
2010-03-01,03 Föt og skór,"Mánaðarbreyting, %",0.0713,03 Föt og skór,Samtals,Samtals
2010-03-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0040999999999999995,03 Föt og skór,Samtals,Samtals
2010-04-01,03 Föt og skór,"Vægi, %",0.0667,03 Föt og skór,Samtals,Samtals
2010-04-01,03 Föt og skór,"Mánaðarbreyting, %",0.0022,03 Föt og skór,Samtals,Samtals
2010-04-01,03 Föt og skór,"Áhrif á vísitölu, %",1e-4,03 Föt og skór,Samtals,Samtals
2010-05-01,03 Föt og skór,"Vægi, %",0.066,03 Föt og skór,Samtals,Samtals
2010-05-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0066,03 Föt og skór,Samtals,Samtals
2010-05-01,03 Föt og skór,"Áhrif á vísitölu, %",-4e-4,03 Föt og skór,Samtals,Samtals
2010-06-01,03 Föt og skór,"Vægi, %",0.0667,03 Föt og skór,Samtals,Samtals
2010-06-01,03 Föt og skór,"Mánaðarbreyting, %",0.0074,03 Föt og skór,Samtals,Samtals
2010-06-01,03 Föt og skór,"Áhrif á vísitölu, %",5e-4,03 Föt og skór,Samtals,Samtals
2010-07-01,03 Föt og skór,"Vægi, %",0.0602,03 Föt og skór,Samtals,Samtals
2010-07-01,03 Föt og skór,"Mánaðarbreyting, %",-0.1027,03 Föt og skór,Samtals,Samtals
2010-07-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0068000000000000005,03 Föt og skór,Samtals,Samtals
2010-08-01,03 Föt og skór,"Vægi, %",0.06280000000000001,03 Föt og skór,Samtals,Samtals
2010-08-01,03 Föt og skór,"Mánaðarbreyting, %",0.045899999999999996,03 Föt og skór,Samtals,Samtals
2010-08-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0028000000000000004,03 Föt og skór,Samtals,Samtals
2010-09-01,03 Föt og skór,"Vægi, %",0.0663,03 Föt og skór,Samtals,Samtals
2010-09-01,03 Föt og skór,"Mánaðarbreyting, %",0.0555,03 Föt og skór,Samtals,Samtals
2010-09-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0034999999999999996,03 Föt og skór,Samtals,Samtals
2010-10-01,03 Föt og skór,"Vægi, %",0.0659,03 Föt og skór,Samtals,Samtals
2010-10-01,03 Föt og skór,"Mánaðarbreyting, %",0.0014000000000000002,03 Föt og skór,Samtals,Samtals
2010-10-01,03 Föt og skór,"Áhrif á vísitölu, %",1e-4,03 Föt og skór,Samtals,Samtals
2010-11-01,03 Föt og skór,"Vægi, %",0.0658,03 Föt og skór,Samtals,Samtals
2010-11-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0014000000000000002,03 Föt og skór,Samtals,Samtals
2010-11-01,03 Föt og skór,"Áhrif á vísitölu, %",-1e-4,03 Föt og skór,Samtals,Samtals
2010-12-01,03 Föt og skór,"Vægi, %",0.06570000000000001,03 Föt og skór,Samtals,Samtals
2010-12-01,03 Föt og skór,"Mánaðarbreyting, %",0.0023,03 Föt og skór,Samtals,Samtals
2010-12-01,03 Föt og skór,"Áhrif á vísitölu, %",2e-4,03 Föt og skór,Samtals,Samtals
2011-01-01,03 Föt og skór,"Vægi, %",0.059699999999999996,03 Föt og skór,Samtals,Samtals
2011-01-01,03 Föt og skór,"Mánaðarbreyting, %",-0.1001,03 Föt og skór,Samtals,Samtals
2011-01-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0066,03 Föt og skór,Samtals,Samtals
2011-02-01,03 Föt og skór,"Vægi, %",0.0622,03 Föt og skór,Samtals,Samtals
2011-02-01,03 Föt og skór,"Mánaðarbreyting, %",0.054900000000000004,03 Föt og skór,Samtals,Samtals
2011-02-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0033,03 Föt og skór,Samtals,Samtals
2011-03-01,03 Föt og skór,"Vægi, %",0.0639,03 Föt og skór,Samtals,Samtals
2011-03-01,03 Föt og skór,"Mánaðarbreyting, %",0.0366,03 Föt og skór,Samtals,Samtals
2011-03-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0023,03 Föt og skór,Samtals,Samtals
2011-04-01,03 Föt og skór,"Vægi, %",0.0599,03 Föt og skór,Samtals,Samtals
2011-04-01,03 Föt og skór,"Mánaðarbreyting, %",0.0113,03 Föt og skór,Samtals,Samtals
2011-04-01,03 Föt og skór,"Áhrif á vísitölu, %",7.000000000000001e-4,03 Föt og skór,Samtals,Samtals
2011-05-01,03 Föt og skór,"Vægi, %",0.059699999999999996,03 Föt og skór,Samtals,Samtals
2011-05-01,03 Föt og skór,"Mánaðarbreyting, %",0.0052,03 Föt og skór,Samtals,Samtals
2011-05-01,03 Föt og skór,"Áhrif á vísitölu, %",3e-4,03 Föt og skór,Samtals,Samtals
2011-06-01,03 Föt og skór,"Vægi, %",0.0594,03 Föt og skór,Samtals,Samtals
2011-06-01,03 Föt og skór,"Mánaðarbreyting, %",9e-4,03 Föt og skór,Samtals,Samtals
2011-06-01,03 Föt og skór,"Áhrif á vísitölu, %",1e-4,03 Föt og skór,Samtals,Samtals
2011-07-01,03 Föt og skór,"Vægi, %",0.0538,03 Föt og skór,Samtals,Samtals
2011-07-01,03 Föt og skór,"Mánaðarbreyting, %",-0.09390000000000001,03 Föt og skór,Samtals,Samtals
2011-07-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.005600000000000001,03 Föt og skór,Samtals,Samtals
2011-08-01,03 Föt og skór,"Vægi, %",0.056600000000000004,03 Föt og skór,Samtals,Samtals
2011-08-01,03 Föt og skór,"Mánaðarbreyting, %",0.0548,03 Föt og skór,Samtals,Samtals
2011-08-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0029,03 Föt og skór,Samtals,Samtals
2011-09-01,03 Föt og skór,"Vægi, %",0.058600000000000006,03 Föt og skór,Samtals,Samtals
2011-09-01,03 Föt og skór,"Mánaðarbreyting, %",0.042199999999999994,03 Föt og skór,Samtals,Samtals
2011-09-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0024,03 Föt og skór,Samtals,Samtals
2011-10-01,03 Föt og skór,"Vægi, %",0.0594,03 Föt og skór,Samtals,Samtals
2011-10-01,03 Föt og skór,"Mánaðarbreyting, %",0.0175,03 Föt og skór,Samtals,Samtals
2011-10-01,03 Föt og skór,"Áhrif á vísitölu, %",0.001,03 Föt og skór,Samtals,Samtals
2011-11-01,03 Föt og skór,"Vægi, %",0.0592,03 Föt og skór,Samtals,Samtals
2011-11-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0032,03 Föt og skór,Samtals,Samtals
2011-11-01,03 Föt og skór,"Áhrif á vísitölu, %",-2e-4,03 Föt og skór,Samtals,Samtals
2011-12-01,03 Föt og skór,"Vægi, %",0.058899999999999994,03 Föt og skór,Samtals,Samtals
2011-12-01,03 Föt og skór,"Mánaðarbreyting, %",-0.002,03 Föt og skór,Samtals,Samtals
2011-12-01,03 Föt og skór,"Áhrif á vísitölu, %",-1e-4,03 Föt og skór,Samtals,Samtals
2012-01-01,03 Föt og skór,"Vægi, %",0.0526,03 Föt og skór,Samtals,Samtals
2012-01-01,03 Föt og skór,"Mánaðarbreyting, %",-0.10339999999999999,03 Föt og skór,Samtals,Samtals
2012-01-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0060999999999999995,03 Föt og skór,Samtals,Samtals
2012-02-01,03 Föt og skór,"Vægi, %",0.054900000000000004,03 Föt og skór,Samtals,Samtals
2012-02-01,03 Föt og skór,"Mánaðarbreyting, %",0.0529,03 Föt og skór,Samtals,Samtals
2012-02-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0028000000000000004,03 Föt og skór,Samtals,Samtals
2012-03-01,03 Föt og skór,"Vægi, %",0.057699999999999994,03 Föt og skór,Samtals,Samtals
2012-03-01,03 Föt og skór,"Mánaðarbreyting, %",0.0633,03 Föt og skór,Samtals,Samtals
2012-03-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0034999999999999996,03 Föt og skór,Samtals,Samtals
2012-04-01,03 Föt og skór,"Vægi, %",0.055,03 Föt og skór,Samtals,Samtals
2012-04-01,03 Föt og skór,"Mánaðarbreyting, %",0.0256,03 Föt og skór,Samtals,Samtals
2012-04-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0014000000000000002,03 Föt og skór,Samtals,Samtals
2012-05-01,03 Föt og skór,"Vægi, %",0.0548,03 Föt og skór,Samtals,Samtals
2012-05-01,03 Föt og skór,"Mánaðarbreyting, %",-0.0044,03 Föt og skór,Samtals,Samtals
2012-05-01,03 Föt og skór,"Áhrif á vísitölu, %",-2e-4,03 Föt og skór,Samtals,Samtals
2012-06-01,03 Föt og skór,"Vægi, %",0.054900000000000004,03 Föt og skór,Samtals,Samtals
2012-06-01,03 Föt og skór,"Mánaðarbreyting, %",0.0076,03 Föt og skór,Samtals,Samtals
2012-06-01,03 Föt og skór,"Áhrif á vísitölu, %",4e-4,03 Föt og skór,Samtals,Samtals
2012-07-01,03 Föt og skór,"Vægi, %",0.0499,03 Föt og skór,Samtals,Samtals
2012-07-01,03 Föt og skór,"Mánaðarbreyting, %",-0.098,03 Föt og skór,Samtals,Samtals
2012-07-01,03 Föt og skór,"Áhrif á vísitölu, %",-0.0054,03 Föt og skór,Samtals,Samtals
2012-08-01,03 Föt og skór,"Vægi, %",0.0526,03 Föt og skór,Samtals,Samtals
2012-08-01,03 Föt og skór,"Mánaðarbreyting, %",0.0527,03 Föt og skór,Samtals,Samtals
2012-08-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0026,03 Föt og skór,Samtals,Samtals
2012-09-01,03 Föt og skór,"Vægi, %",0.054900000000000004,03 Föt og skór,Samtals,Samtals
2012-09-01,03 Föt og skór,"Mánaðarbreyting, %",0.0526,03 Föt og skór,Samtals,Samtals
2012-09-01,03 Föt og skór,"Áhrif á vísitölu, %",0.0028000000000000004,03 Föt og skór,Samtals,Samtals
2012-10-01,03 Föt og skór,"Vægi, %",0.0552,03 Föt og skór,Samtals,Samtals
2012-10-01,03 Föt og skór,"Mánaðarbreyting, %",0.008199999999999999,03 Föt og skór,Samtals,Samtals
2012-10-01,03 Föt og skór,"Áhrif á vísitölu, %",5e-4,03 Föt og skór,Samtals,Samtals
